,id,division,LVC_place,Waco_place,Texas_place,JB_place,events_played,average_place,SP_place,SK_place,total_cash,Vintage_place,MAO_place,VO_place,Memorial_place,Paradise_place,TVC_place,SSM_place,Belton_place,Dogwood_place,BGO_place,DDO_place,COM_place,LPO_place,Three_place,GHP_place,Dust_place,avg_std_away,Rumble_place,HUK_place,PH_place,Kitsap_place,OTB_place,Mich_place,USW_place,Norm_place,SCM_place,FSO_place,Tam_place,Port_place,Tenn_place,NT3_place,HPC_place,Turk_place,Utah_place,GCC_place,Mega_place,Titan_place,Chain2020_place,Holiday2020_place,Belton2020_place,LCT2020_place,ProWorlds_place,LCTB2020_place,LCTB2020_par,LCTB2020_prize,LCTB2020_DNF,total_cash_2021,LCTB2020_cash_std,LCTB2020_par_best,LCTB2020_std_away,NWA2020_place,VPO2020_place,Oklahoma2020_place,Hub2020_place,WOM2020_place,MBO2020_place,NorCal2020_place,state,WOGD2020_place,DGPTChamp2020_place,WomenNC2020_place,Aspen2020_place,BigRip2020_place,TexasSt2020_place,Clash2020_place,JB2020_place,Hollow2020_place,Music2020_place,SBM2020_place,Basket2020_place,Tyyni_place,Treebash_place,Canyons_place,Majestic_place,Four2020_place,Mville2020_place,Stafford2020_place,DMC_place,VacOpen_place,CNSAF_place,Silver_place,River_place,Jacks2020_place,Maine2020_place,ACC2020_place,MVP2020_place,Colo2020_place,Wash2020_place,Green2020_place,Kitsap2020_place,Keisari_place,Heat_place,Mad_place,Sevi_place,CCR_place,MSM_place,War_place,Pitt2020_place,GLO_place,FDO_place,Ontario2020_place,GHO2020_place,Swede2020_place,Kuopio_place,Preserve_place,NOC_place,Link_place,Idlewild2020_place,Ledge2020_place,Norm2020_place,Cedar2020_place,Ponca2020_place,River2020_place,Lake2020_place,MAO2020_place,Kuopio2020_place,Ledge_place,Portneuf_place,Firefly_place,Idle_place,Maine_place,Stafford_place,Mayhem_place,Lund_place,Brent_place,Ontario_place,Cedar_place,Sweden_place,Del_place,Ponca_place,MVP_place,Rivers_place,Toronto_place,Falcons_place,Trail_place,Chiro_place,Green_place,SEI_place,name,Nokia_place,Pitt_place
1731,125271,MPO,0,0,0,0,1,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.214615710619139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dylan Shilton,0,0
1732,95097,MPO,0,0,0,0,1,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.653406934934337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Keefe Bassett,0,0
1733,86884,MPO,0,0,0,0,1,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.627967444352723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Rasmussen,0,0
1734,12252,MPO,0,0,0,0,3,39.666666666666664,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33190761929265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,Evan Gurthie,0,0
1735,68771,MPO,0,0,0,0,1,17.0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1130102352251443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Adam Rogers,0,0
1736,100011,MPO,0,0,0,0,3,29.666666666666668,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833128354569847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0.0,,0.0,no,655,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trey Gleim,0,0
1737,48597,MPO,0,0,0,0,2,15.5,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5222811087982735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bryce Carleton,0,0
1738,83055,MPO,0,0,0,0,1,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5577259831144508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eli Harrell,0,0
1739,52395,MPO,0,0,0,0,2,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9841142189631142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dustin Travaglini,0,0
1740,53557,MPO,0,0,0,0,2,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.404716924172047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doug Lee-Sharpe,0,0
1741,27255,MPO,0,0,0,0,2,23.5,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7354180982458836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Derek Britt,0,0
1742,95181,MPO,0,0,0,0,2,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.295038501587541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Carrasco,0,0
1743,72386,MPO,0,0,0,0,2,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.468280208534566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joshua McElwaney,0,0
1744,142108,MPO,0,0,0,0,2,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096348629504821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Cannon,0,0
1745,118168,MPO,0,0,0,0,2,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096348629504821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dylan Ford,0,0
1746,75918,MPO,0,0,0,0,2,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6823072796190575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Justin Whatley,0,0
1747,149874,MPO,0,0,0,0,1,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.781304722560983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Cline,0,0
1748,13863,MPO,0,0,0,0,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8189748009693645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alex Gurthie,0,0
1749,60820,MPO,0,0,0,0,2,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2428070488608265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Olsen,0,0
1750,64301,MPO,0,0,0,0,2,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.391045631490595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alfonso Chavez-Luna,0,0
1751,15187,FPO,0,0,0,0,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13382957072232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Susan Sport Siegrist,0,0
1752,53636,FPO,0,0,0,0,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.848442145942951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alicia Villnave,0,0
1753,11193,FPO,0,0,0,0,1,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.041607950671558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.0,,0.0,no,0,2.5,-14.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deb Renner,0,0
1754,89450,MPO,0,0,0,0,1,6.0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3934149563410987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William Braddy,0,0
1755,29845,MPO,0,0,0,0,1,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.647108504900722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Travis Stowell,0,0
1756,59077,MPO,0,0,0,0,2,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.984048087298766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,43,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Valdez,0,0
1757,102238,MPO,0,0,0,0,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7610806456788697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Collin Pike,0,0
1758,148511,MPO,0,0,0,0,1,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875052786457017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeremy Hill,0,0
1759,126135,MPO,0,0,0,0,1,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67285777190405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Micah Jones,0,0
1760,58076,MPO,0,0,0,0,1,22.0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4012122507447202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kyle Barnhouse,0,0
1761,44095,MPO,0,0,0,0,1,23.0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5631747388754214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Casey Connors,0,0
1762,38572,MPO,0,0,0,0,1,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.372987179528926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ron Mattingly,0,0
1763,56688,MPO,0,0,0,0,1,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02083713205173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Christopher Gomez,0,0
1764,64189,MPO,0,0,0,0,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.675939913495151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colby Edwards,0,0
1765,130615,MPO,0,0,0,0,1,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.668687084574533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trace Cabaniss,0,0
1766,109859,MPO,0,0,0,0,1,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.316537037097337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grant Wilburn,0,0
1767,141434,MPO,0,0,0,0,1,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.316537037097337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Andrew Galiger,0,0
1768,75533,MPO,0,0,0,0,1,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.478499525228038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0.0,,0.0,no,0,3.774917217635375,-20.0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Britt Avery,0,0
